"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]","[Balance Sheet]","[Balance Sheet_Name]","[US 1120 Balance Sheet]","US 1120 Balance Sheet_Name","[Profit & Loss]","[Profit & Loss_Name]","[US 1120 Income Statement]","[US 1120 Income Statement_Name]","[Cash Flow]","[Cash Flow_Name]"
501011303,"Variación de Recursos en Ordenes de Trabajo","Variación de Recursos en OT","Expense",,"Yes","No",,5010113,501011303,"Variación de Recursos en Ordenes de Trabajo",,,,,,,,
501011304,"Variación de Sobrecargo en Ordenes de Trabajo","Variación de Sobrecargo en OT","Expense",,"Yes","No",,5010113,501011304,"Variación de Sobrecargo en Ordenes de Trabajo",,,,,,,,
501011305,"Desechos en Ordenes de Trabajo","Desechos en OT","Expense",,"Yes","No",,5010113,501011305,"Desechos en Ordenes de Trabajo",,,,,,,,
5010114,"INVENTARIO COGS",,"Expense",,,"Yes",,50101,5010114,"INVENTARIO COGS",,,,,,,,
501011401,"Diferencia de Inventario","Ganancias y Pérdidas en inventarios fisicos","Expense",,"Yes","No","W_DIFFERENCES_ACCT",5010114,501011401,"Diferencia de Inventario",,,,,,,,
501011402,"Ajuste de Inventario ","Ajuste contable del Valor Real de Inventario","Expense",,"Yes","No","W_INVACTUALADJUST_ACCT",5010114,501011402,"Ajuste de Inventario ",,,,,,,,
501011403,"Revalúo de Inventario","Diferencia a menor costo o de mercado","Expense",,"Yes","No","W_REVALUATION_ACCT",5010114,501011403,"Revalúo de Inventario",,,,,,,,
5010115,"VARIACION DE COSTO DE MERCADERIA VENDIDA",,"Expense",,,"Yes",,50101,5010115,"VARIACION DE COSTO DE MERCADERIA VENDIDA",,,,,,,,
501011501,"Variación en Precio de Factura","Variación entre costo de mercaderia y precio en factura","Expense",,"Yes","No","P_INVOICEPRICEVARIANCE_ACCT",5010115,501011501,"Variación en Precio de Factura",,,,,,,,
501011502,"Variación en Precio de Compra","Variación entre precio de compra y costo estandar (PPV)","Expense",,"Yes","No","P_PURCHASEPRICEVARIANCE_ACCT",5010115,501011502,"Variación en Precio de Compra",,,,,,,,
501011503,"Compensanción por Variación de Precio de Compra","Cuenta de compensación por Variación de precio de compra (PPV)","Expense",,"Yes","No","PPVOFFSET_ACCT",5010115,501011503,"Compensanción por Variación de Precio de Compra",,,,,,,,
501011504,"Compensanción por Variación de Metodo Contable","Compensanción por Variación de Metodo Contable","Expense",,"Yes","No","P_RATEVARIANCE_ACCT",5010115,501011504,"Compensanción por Variación de Metodo Contable",,,,,,,,
501011505,"Compensanción por Variación de Costo Promedio","Compensanción por Variación de Costo Promedio","Expense",,"Yes","No","P_AVERAGECOSTVARIANCE_ACCT",5010115,501011505,"Compensanción por Variación de Costo Promedio",,,,,,,,
50102,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE ACTIVOS BIOLÓGICOS",,"Expense",,,"Yes",,501,50102,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE ACTIVOS BIOLÓGICOS",,,,,,,,
5010201,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE BIENES DEL SECTOR AGRÍCOLA",,"Expense",,,"Yes",,50102,5010201,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE BIENES DEL SECTOR AGRÍCOLA",,,,,,,,
5010202,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE GANADO",,"Expense",,,"Yes",,50102,5010202,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE GANADO",,,,,,,,
5010203,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE BIENES DE LA ACTIVIDAD FORESTAL",,"Expense",,,"Yes",,50102,5010203,"COSTO DE PRODUCCIÓN Y/O TENENCIA DE BIENES DE LA ACTIVIDAD FORESTAL",,,,,,,,
5010204,"MERMAS Y MORTANDAD",,"Expense",,,"Yes",,50102,5010204,"MERMAS Y MORTANDAD",,,,,,,,
502,"GASTOS",,"Expense",,,"Yes",,5,502,"GASTOS",,,,,,,,
50201,"GASTOS DE VENTAS O COMERCIALIZACIÓN",,"Expense",,,"Yes",,502,50201,"GASTOS DE VENTAS O COMERCIALIZACIÓN",,,,,,,,
5020101,"SUELDOS Y OTRAS REMUNERACIONES AL PERSONAL",,"Expense",,,"Yes",,50201,5020101,"SUELDOS Y OTRAS REMUNERACIONES AL PERSONAL",,,,,,,,
502010101,"Sueldos y Jornales (Ventas)","Sueldos y Jornales (Ventas)","Expense",,,"No",,5020101,502010101,"Sueldos y Jornales (Ventas)",,,,,,,,
502010102,"Aporte Patronal (Ventas)","Aporte Patronal (Ventas)","Expense",,,"No",,5020101,502010102,"Aporte Patronal (Ventas)",,,,,,,,
502010103,"Otros Beneficios al Personal (Ventas)","Otros Beneficios al Personal (Ventas)","Expense",,,"No",,5020101,502010103,"Otros Beneficios al Personal (Ventas)",,,,,,,,
502010104,"Horas Extras (Ventas)","Horas Extras (Ventas)","Expense",,,"No",,5020101,502010104,"Horas Extras (Ventas)",,,,,,,,
502010105,"Vacaciones (Ventas)","Vacaciones (Ventas)","Expense",,,"No",,5020101,502010105,"Vacaciones (Ventas)",,,,,,,,
502010106,"Aguinaldo (Ventas)","Aguinaldo (Ventas)","Expense",,,"No",,5020101,502010106,"Aguinaldo (Ventas)",,,,,,,,
502010107,"Liquidación del Personal (Ventas)","Liquidación del Personal (Ventas)","Expense",,,"No",,5020101,502010107,"Liquidación del Personal (Ventas)",,,,,,,,
502010108,"Premios e Incentivos al Staff","Premios e Incentivos al Staff","Expense",,,"No",,5020101,502010108,"Premios e Incentivos al Staff",,,,,,,,
502010109,"Programa Estrellas","Programa Estrellas","Expense",,,"No",,5020101,502010109,"Programa Estrellas",,,,,,,,
502010110,"Uniformes del Personal (Ventas)","Uniformes del Personal (Ventas)","Expense",,,"No",,5020101,502010110,"Uniformes del Personal (Ventas)",,,,,,,,
5020102,"COMISIONES PAGADAS SOBRE VENTAS",,"Expense",,,"Yes",,50201,5020102,"COMISIONES PAGADAS SOBRE VENTAS",,,,,,,,
502010201,"Comisiones Pagadas sobre Ventas","Comisiones Pagadas sobre Ventas","Expense",,,"No",,5020102,502010201,"Comisiones Pagadas sobre Ventas",,,,,,,,
5020103,"VIÁTICOS A VENDEDORES",,"Expense",,,"Yes",,50201,5020103,"VIÁTICOS A VENDEDORES",,,,,,,,
502010301,"Viáticos y Alimentación","Gastos de empleados por defecto ","Expense",,"Yes","No","E_EXPENSE_ACCT",5020103,502010301,"Viáticos y Alimentación",,,,,,,,
502010302,"Pasajes, Hospedajes y Viáticos","Pasajes, Hospedajes y Viáticos","Expense",,,"No",,5020103,502010302,"Pasajes, Hospedajes y Viáticos",,,,,,,,
502010303,"Alimentación de Staff","Alimentación de Staff","Expense",,,"No",,5020103,502010303,"Alimentación de Staff",,,,,,,,
5020104,"PUBLICIDAD Y PROPAGANDA ",,"Expense",,,"Yes",,50201,5020104,"PUBLICIDAD Y PROPAGANDA ",,,,,,,,
502010401,"Publicidad en TV","Publicidad en TV","Expense",,,"No",,5020104,502010401,"Publicidad en TV",,,,,,,,
502010402,"Publicidad en Revistas","Publicidad en Revistas","Expense",,,"No",,5020104,502010402,"Publicidad en Revistas",,,,,,,,
502010403,"Publicidad y Radios (CICAP)","Publicidad y Radios (CICAP)","Expense",,,"No",,5020104,502010403,"Publicidad y Radios (CICAP)",,,,,,,,
502010404,"Pagina Web","Pagina Web","Expense",,,"No",,5020104,502010404,"Pagina Web",,,,,,,,
502010405,"Carteles","Carteles","Expense",,,"No",,5020104,502010405,"Carteles",,,,,,,,
502010406,"Gasto de Promoción","Gastos de Promoción","Expense",,,"No",,5020104,502010406,"Gasto de Promoción",,,,,,,,
502010407,"Gastos con  INFLUENCIADORES","Gastos con  INFLUENCIADORES","Expense",,,"No",,5020104,502010407,"Gastos con  INFLUENCIADORES",,,,,,,,
502010408,"Gastos con SHOOTTING","Gastos con SHOOTTING","Expense",,,"No",,5020104,502010408,"Gastos con SHOOTTING",,,,,,,,
502010409,"Gastos con  LONAS PARA PLACAS","Gastos con  LONAS PARA PLACAS","Expense",,,"No",,5020104,502010409,"Gastos con  LONAS PARA PLACAS",,,,,,,,
502010410,"Gastos con  ADESIVOS PDV","Gastos con  ADESIVOS PDV","Expense",,,"No",,5020104,502010410,"Gastos con  ADESIVOS PDV",,,,,,,,
502010411,"Gastos con  GRAFICA, TARJETA  E PANFLETO","Gastos con  GRAFICA, TARJETA  E PANFLETO","Expense",,,"No",,5020104,502010411,"Gastos con  GRAFICA, TARJETA  E PANFLETO",,,,,,,,
502010412,"Gastos con  AGENCIA MKT","Gastos con  AGENCIA MKT","Expense",,,"No",,5020104,502010412,"Gastos con  AGENCIA MKT",,,,,,,,
502010413,"Gastos con  FOTOGRAFO","Gastos con  FOTOGRAFO","Expense",,,"No",,5020104,502010413,"Gastos con  FOTOGRAFO",,,,,,,,
502010414,"Espacio Publicitario Alquilado","Espacio Publicitario Alquilado","Expense",,,"No",,5020104,502010414,"Espacio Publicitario Alquilado",,,,,,,,
502010415,"Materiales Publicitarios","Materiales Publicitarios","Expense",,,"No",,5020104,502010415,"Materiales Publicitarios",,,,,,,,
502010416,"Publicidad en Otros Medios","Publicidad en Otros Medios","Expense",,,"No",,5020104,502010416,"Publicidad en Otros Medios",,,,,,,,
502010417,"Otros Gasto de Publicidad y Propaganda","Otros Gastos de Publicidad y Propaganda","Expense",,,"No",,5020104,502010417,"Otros Gasto de Publicidad y Propaganda",,,,,,,,
502010418,"Gasto de Blog / Youtube","Gasto de Blog / Youtube","Expense",,,"No",,5020104,502010418,"Gasto de Blog / Youtube",,,,,,,,
5020105,"FLETES PAGADOS",,"Expense",,,"Yes",,50201,5020105,"FLETES PAGADOS",,,,,,,,
502010501,"Gasto de Envíos","Gastos de Envíos","Expense",,,"No",,5020105,502010501,"Gasto de Envíos",,,,,,,,
502010502,"Gasto de Embalajes de Clientes","Gastos de Embalajes de Clientes","Expense",,,"No",,5020105,502010502,"Gasto de Embalajes de Clientes",,,,,,,,
502010503,"Gasto de Correos","Gasto de Correos","Expense",,,"No",,5020105,502010503,"Gasto de Correos",,,,,,,,
5020106,"GASTOS DE EVENTOS",,"Expense",,,"Yes",,50201,5020106,"GASTOS DE EVENTOS",,,,,,,,
502010601,"Gasto de Eventos","Gastos de Eventos","Expense",,,"No",,5020106,502010601,"Gasto de Eventos",,,,,,,,
502010602,"Gasto de Lanzamiento","Gastos de Lanzamiento","Expense",,,"No",,5020106,502010602,"Gasto de Lanzamiento",,,,,,,,
502010603,"Gastos de Aniversarios","Gastos de Anivervarios","Expense",,,"No",,5020106,502010603,"Gastos de Anivervarios",,,,,,,,
5020107,"GASTOS DE PROMOCION",,"Expense",,,"Yes",,50201,5020107,"GASTOS DE PROMOCION",,,,,,,,
5020108,"GASTOS DE FRANQUICIA",,"Expense",,,"Yes",,50201,5020108,"GASTOS DE FRANQUICIA",,,,,,,,
5020109,"OTROS GASTOS DE VENTAS",,"Expense",,,"Yes",,50201,5020109,"OTROS GASTOS DE VENTAS",,,,,,,,
502010901,"Otros Gastos de Ventas - Cafetería","Gastos de Cafetería","Expense",,,"No",,5020109,502010901,"Otros Gastos de Ventas - Cafetería",,,,,,,,
502010902,"Dessayunos / Almuerzos / Meriendas","Dessayunos / Almuerzos / Meriendas","Expense",,,"No",,5020109,502010902,"Dessayunos / Almuerzos / Meriendas",,,,,,,,
502010903,"Bebidas / Cafe / Agua","Bebidas / Cafe / Agua","Expense",,,"No",,5020109,502010903,"Bebidas / Cafe / Agua",,,,,,,,
5020110,"DESCUENTOS",,"Expense",,,"Yes",,50201,5020110,"DESCUENTOS",,,,,,,,
502011001,"Descuentos Concedidos","Descuentos concedidos","Expense",,"Yes","No","P_TRADEDISCOUNTREC_ACCT",5020110,502011001,"Descuentos Concedidos",,,,,,,,
502011002,"Descuentos por Pronto Pago","Descuentos concedidos por pronto pago","Expense",,"Yes","No","PAYDISCOUNT_REV_ACCT",5020110,502011002,"Descuentos por Pronto Pago",,,,,,,,
5020111,"DEVOLUCIONES",,"Expense",,,"Yes",,50201,5020111,"DEVOLUCIONES",,,,,,,,
502011101,"Devoluciones Recibidas","Devoluciones recibidas","Expense",,,"No",,5020111,502011101,"Devoluciones Recibidas",,,,,,,,
50202,"GASTOS DE ADMINISTRACIÓN",,"Expense",,,"Yes",,502,50202,"GASTOS DE ADMINISTRACIÓN",,,,,,,,
5020201,"SUELDOS Y OTRAS REMUNERACIONES AL PERSONAL",,"Expense",,,"Yes",,50202,5020201,"SUELDOS Y OTRAS REMUNERACIONES AL PERSONAL",,,,,,,,
502020101,"Sueldos y Jornales (Administración)","Sueldos y Jornales (Administracion)","Expense",,,"No",,5020201,502020101,"Sueldos y Jornales (Administracion)",,,,,,,,
502020102,"Aporte Patronal (Administración)","Aporte Patronal (Administracion)","Expense",,,"No",,5020201,502020102,"Aporte Patronal (Administracion)",,,,,,,,
502020103,"Otros Beneficios Al Personal (Administración)","Otros Beneficios Al Personal (Administracion)","Expense",,,"No",,5020201,502020103,"Otros Beneficios Al Personal (Administracion)",,,,,,,,
502020104,"Horas Extras (Administración)","Horas Extras (Administración)","Expense",,,"No",,5020201,502020104,"Horas Extras (Administración)",,,,,,,,
502020105,"Vacaciones (Administración)","Vacaciones (Administracion)","Expense",,,"No",,5020201,502020105,"Vacaciones (Administracion)",,,,,,,,
502020106,"Aguinaldo (Administración)","Aguinaldo","Expense",,,"No",,5020201,502020106,"Aguinaldo",,,,,,,,
502020107,"Liquidación Del Personal (Administración)","Liquidación Del Personal (Administracion)","Expense",,,"No",,5020201,502020107,"Liquidación Del Personal (Administracion)",,,,,,,,
502020108,"Uniformes Del Personal","Uniformes Del Personal","Expense",,,"No",,5020201,502020108,"Uniformes Del Personal",,,,,,,,
5020202,"REMUNERACIÓN PERSONAL SUPERIOR ",,"Expense",,,"Yes",,50202,5020202,"REMUNERACIÓN PERSONAL SUPERIOR ",,,,,,,,
502020201,"Remuneración XX","Remuneración XX","Expense",,,"No",,5020202,502020201,"Remuneración XX",,,,,,,,
502020202,"Remuneración YY","Remuneración YY","Expense",,,"No",,5020202,502020202,"Remuneración YY",,,,,,,,
502020203,"Remuneración ZZ","Remuneración ZZ","Expense",,,"No",,5020202,502020203,"Remuneración ZZ",,,,,,,,
5020203,"GASTOS DE REPRESENTACIÓN",,"Expense",,,"Yes",,50202,5020203,"GASTOS DE REPRESENTACIÓN",,,,,,,,
502020301,"Gasto de Representación ","Gastos de Representación ","Expense",,,"No",,5020203,502020301,"Gasto de Representación ",,,,,,,,
5020204,"HONORARIOS PROFESIONALES ",,"Expense",,,"Yes",,50202,5020204,"HONORARIOS PROFESIONALES ",,,,,,,,
502020401,"Honorarios Profesionales Pagados","Honorarios Profesionales Pagados","Expense",,,"No",,5020204,502020401,"Honorarios Profesionales Pagados",,,,,,,,
502020402,"Consultorías Pagadas","Consultorías Pagadas","Expense",,,"No",,5020204,502020402,"Consultorías Pagadas",,,,,,,,
502020403,"Honorarios Despachantes Paraguay","Honorarios Despachantes Paraguay","Expense",,,"No",,5020204,502020403,"Honorarios Despachantes Paraguay",,,,,,,,
502020404,"Honorarios Despachantes Brasil","Honorarios Despachantes Brasil","Expense",,,"No",,5020204,502020404,"Honorarios Despachantes Brasil",,,,,,,,
502020405,"Honorarios Escribanía","Honorarios Escribanía","Expense",,,"No",,5020204,502020405,"Honorarios Escribanía",,,,,,,,
502020406,"Honorarios Abogado","Honorarios Abogado","Expense",,,"No",,5020204,502020406,"Honorarios Abogado",,,,,,,,
502020407,"Honorario Contador","Honorario Contador","Expense",,,"No",,5020204,502020407,"Honorario Contador",,,,,,,,
502020408,"Honorarios Optometrista","Honorarios Optometrista","Expense",,,"No",,5020204,502020408,"Honorarios Optometrista",,,,,,,,
502020409,"Honorarios Mentoria ","Honorarios Mentoria ","Expense",,,"No",,5020204,502020409,"Honorarios Mentoria ",,,,,,,,
502020410,"Honorarios Regente Optico","Honorarios Regente Optico","Expense",,,"No",,5020204,502020410,"Honorarios Regente Optico",,,,,,,,
5020205,"ALQUILERES",,"Expense",,,"Yes",,50202,5020205,"ALQUILERES",,,,,,,,
502020501,"Alquileres Pagados","Alquileres Pagados","Expense",,,"No",,5020205,502020501,"Alquileres Pagados",,,,,,,,
5020206,"AGUA, LUZ, TELÉFONO E INTERNET ",,"Expense",,,"Yes",,50202,5020206,"AGUA, LUZ, TELÉFONO E INTERNET ",,,,,,,,
502020601,"Agua ","Agua ","Expense",,,"No",,5020206,502020601,"Agua ",,,,,,,,
502020602,"Energía ","Energía ","Expense",,,"No",,5020206,502020602,"Energía ",,,,,,,,
502020603,"Teléfono","Teléfono","Expense",,,"No",,5020206,502020603,"Teléfono",,,,,,,,
502020604,"Teléfono Móvil","Teléfono Móvil","Expense",,,"No",,5020206,502020604,"Teléfono Móvil",,,,,,,,
502020605,"Internet, Red","Internet, Red","Expense",,,"No",,5020206,502020605,"Internet, Red",,,,,,,,
502020606,"Estacionamiento","Estacionamiento","Expense",,,"No",,5020206,502020606,"Estacionamiento",,,,,,,,
5020207,"MOVILIDAD",,"Expense",,,"Yes",,50202,5020207,"MOVILIDAD",,,,,,,,
502020701,"Viáticos de Empleados","Viáticos de Empleados","Expense",,,"No",,5020207,502020701,"Viáticos de Empleados",,,,,,,,
502020702,"Otros Gastos de Viaje","Otros Gastos de Viaje","Expense",,,"No",,5020207,502020702,"Otros Gastos de Viaje",,,,,,,,
5020208,"COMBUSTIBLES Y LUBRICANTES",,"Expense",,,"Yes",,50202,5020208,"COMBUSTIBLES Y LUBRICANTES",,,,,,,,
502020801,"Combustibles y Lubricantes","Combustibles y Lubricantes","Expense",,,"No",,5020208,502020801,"Combustibles y Lubricantes",,,,,,,,
5020209,"REPARACIONES Y MANTENIMIENTOS",,"Expense",,,"Yes",,50202,5020209,"REPARACIONES Y MANTENIMIENTOS",,,,,,,,
502020901,"Reparación y Mantenimiento de Edificios","Reparación y Mantenimiento de Edificios","Expense",,,"No",,5020209,502020901,"Reparación y Mantenimiento de Edificios",,,,,,,,
502020902,"Mantenimiento de Muebles","Mantenimiento de Muebles","Expense",,,"No",,5020209,502020902,"Mantenimiento de Muebles",,,,,,,,
502020903,"Mantenimiento de Equipos de Informatica","Mantenimiento de Equipos de Informatica","Expense",,,"No",,5020209,502020903,"Mantenimiento de Equipos de Informatica",,,,,,,,
502020904,"Mantenimiento de Software","Mantenimiento de Software","Expense",,,"No",,5020209,502020904,"Mantenimiento de Software",,,,,,,,
502020905,"Mantenimiento de Rodados ","Mantenimiento de Rodados ","Expense",,,"No",,5020209,502020905,"Mantenimiento de Rodados ",,,,,,,,
502020906,"Mantenimiento de Aire Acondicionado ","Mantenimiento de Aire Acondicionado ","Expense",,,"No",,5020209,502020906,"Mantenimiento de Aire Acondicionado ",,,,,,,,
502020907,"Mantenimiento de Electrodomésticos","Mantenimiento de Electrodomésticos","Expense",,,"No",,5020209,502020907,"Mantenimiento de Electrodomésticos",,,,,,,,
502020908,"Costo de Edificaciones","Costo de Edificaciones","Expense",,,"No",,5020209,502020908,"Costo de Edificaciones",,,,,,,,
5020210,"SEGUROS PAGADOS",,"Expense",,,"Yes",,50202,5020210,"SEGUROS PAGADOS",,,,,,,,
502021001,"Seguros Comerciales","Seguros Comerciales","Expense",,,"No",,5020210,502021001,"Seguros Comerciales",,,,,,,,
502021002,"Seguro de Mercaderías","Seguro de Mercaderías","Expense",,,"No",,5020210,502021002,"Seguro de Mercaderías",,,,,,,,
502021003,"Seguro de Inmuebles","Seguro de Inmuebles","Expense",,,"No",,5020210,502021003,"Seguro de Inmuebles",,,,,,,,
502021004,"Seguro de Rodados","Seguro de Rodados","Expense",,,"No",,5020210,502021004,"Seguro de Rodados",,,,,,,,
502021005,"Otros Seguros","Otros Seguros","Expense",,,"No",,5020210,502021005,"Otros Seguros",,,,,,,,
5020211,"ÚTILES DE OFICINA",,"Expense",,,"Yes",,50202,5020211,"ÚTILES DE OFICINA",,,,,,,,
502021101,"Utiles de Oficina","Utiles de Oficina","Expense",,,"No",,5020211,502021101,"Utiles de Oficina",,,,,,,,
502021102,"Impresiones","Impresiones","Expense",,,"No",,5020211,502021102,"Impresiones",,,,,,,,
5020212,"GASTOS PAGADOS EN EL EXTERIOR ",,"Expense",,,"Yes",,50202,5020212,"GASTOS PAGADOS EN EL EXTERIOR ",,,,,,,,
502021201,"Gastos Pagados en el Exterior ","Gastos Pagados en el Exterior ","Expense",,,"No",,5020212,502021201,"Gastos Pagados en el Exterior ",,,,,,,,
5020213,"JUICIOS Y GASTOS JUDICIALES ",,"Expense",,,"Yes",,50202,5020213,"JUICIOS Y GASTOS JUDICIALES ",,,,,,,,
502021301,"Juicios y Gastos Judiciales ","Juicios y Gastos Judiciales ","Expense",,,"No",,5020213,502021301,"Juicios y Gastos Judiciales ",,,,,,,,
5020214,"GASTOS DE COBRANZAS ",,"Expense",,,"Yes",,50202,5020214,"GASTOS DE COBRANZAS ",,,,,,,,
502021401,"Gastos Por Servicios de Tarjeta de Crédito","Gastos Por Servicios de Tarjeta de Crédito","Expense",,,"No",,5020214,502021401,"Gastos Por Servicios de Tarjeta de Crédito",,,,,,,,
502021402,"Interés Garantía Comercial","Interés Garantía Comercial","Expense",,,"No",,5020214,502021402,"Interés Garantía Comercial",,,,,,,,
502021403,"Otros Gastos Por Servicios de Pago","Otros Gastos Por Servicios de Pago","Expense",,,"No",,5020214,502021403,"Otros Gastos Por Servicios de Pago",,,,,,,,
5020215,"DONACIONES Y CONTRIBUCIONES ",,"Expense",,,"Yes",,50202,5020215,"DONACIONES Y CONTRIBUCIONES ",,,,,,,,
502021501,"Donaciones y Contribuciones ","Donaciones y Contribuciones ","Expense",,,"No",,5020215,502021501,"Donaciones y Contribuciones ",,,,,,,,
5020216,"COMISIONES Y GASTOS BANCARIOS OPERACIONALES",,"Expense",,,"Yes",,50202,5020216,"COMISIONES Y GASTOS BANCARIOS OPERACIONALES",,,,,,,,
502021601,"Gastos Bancarios","Gastos de bancos","Expense",,"Yes","No","B_EXPENSE_ACCT",5020216,502021601,"Gastos Bancarios",,,,,,,,
5020217,"IMPUESTOS, PATENTES, TASAS Y OTRAS CONTRIBUCIONES",,"Expense",,,"Yes",,50202,5020217,"IMPUESTOS, PATENTES, TASAS Y OTRAS CONTRIBUCIONES",,,,,,,,
502021701,"Impuesto Inmobiliario","Impuesto Inmobiliario","Expense",,,"No",,5020217,502021701,"Impuesto Inmobiliario",,,,,,,,
502021702,"Patente Rodados","Patente Rodados","Expense",,,"No",,5020217,502021702,"Patente Rodados",,,,,,,,
502021703,"Patente Comercial","Patente Comercial","Expense",,,"No",,5020217,502021703,"Patente Comercial",,,,,,,,
502021704,"IVA Gasto ","IVA Gasto ","Expense",,,"No",,5020217,502021704,"IVA Gasto ",,,,,,,,
502021705,"Impuesto Selectivo al Consumo","Impuestos por ventas pagados a Vendedores","Expense",,"Yes","No","T_EXPENSE_ACCT",5020217,502021705,"Impuesto Selectivo al Consumo",,,,,,,,
502021706,"Tasas y Patentes Municipales","Tasas y Patentes Pagados","Expense",,,"No",,5020217,502021706,"Tasas y Patentes Municipales",,,,,,,,
5020218,"MULTAS Y SANCIONES",,"Expense",,,"Yes",,50202,5020218,"MULTAS Y SANCIONES",,,,,,,,
502021801,"Multas y Contravenciones","Multas y Contravenciones","Expense",,,"No",,5020218,502021801,"Multas y Contravenciones",,,,,,,,
502021802,"Otras Multas Pagadas","Otras Multas Pagadas","Expense",,,"No",,5020218,502021802,"Otras Multas Pagadas",,,,,,,,
5020219,"GASTOS DE VERIFICACION DE INVENTARIO",,"Expense",,,"Yes",,50202,5020219,"GASTOS DE VERIFICACION DE INVENTARIO",,,,,,,,
502021901,"Gastos de Verificación de Inventario","Gastos de Verificación de Inventario","Expense",,,"No",,5020219,502021901,"Gastos de Verificación de Inventario",,,,,,,,
502021902,"Destrucción de Mercaderías","Destrucción de Mercaderías","Expense",,,"No",,5020219,502021902,"Destrucción de Mercaderías",,,,,,,,
5020220,"MATERIAL DE LIMPIEZA",,"Expense",,,"Yes",,50202,5020220,"MATERIAL DE LIMPIEZA",,,,,,,,
502022001,"Gastos de Limpieza","Materiales e Insumos de Limpieza ","Expense",,,"No",,5020220,502022001,"Gastos de Limpieza",,,,,,,,
502022002,"Material de Liempieza e Insumos","Material de Liempieza e Insumos","Expense",,,"No",,5020220,502022002,"Material de Liempieza e Insumos",,,,,,,,
5020221,"PROCESAMIENTO DE DATOS",,"Expense",,,"Yes",,50202,5020221,"PROCESAMIENTO DE DATOS",,,,,,,,
502022101,"Insumos de Procesamiento de Datos","Insumos de Procesamiento de Datos","Expense",,,"No",,5020221,502022101,"Insumos de Procesamiento de Datos",,,,,,,,
502022102,"Alquiler de Procesamiento de Datos","Alquiler de Procesamiento de Datos","Expense",,,"No",,5020221,502022102,"Alquiler de Procesamiento de Datos",,,,,,,,
502022103,"Servicios de Cómputos Externos","Servicios de Cómputos Externos","Expense",,,"No",,5020221,502022103,"Servicios de Cómputos Externos",,,,,,,,
502022104,"Otros Gastos de Procesamiento de Datos","Otros Gastos de Procesamiento de Datos","Expense",,,"No",,5020221,502022104,"Otros Gastos de Procesamiento de Datos",,,,,,,,
5020222,"CUOTAS Y SUSCRIPCIONES",,"Expense",,,"Yes",,50202,5020222,"CUOTAS Y SUSCRIPCIONES",,,,,,,,
502022201,"Cuotas de Membresia Asociaciones","Cuotas de Membresia Asociaciones","Expense",,,"No",,5020222,502022201,"Cuotas de Membresia Asociaciones",,,,,,,,
502022202,"Asociaciones y Membresias","Asociaciones y Membresias","Expense",,,"No",,5020222,502022202,"Asociaciones y Membresias",,,,,,,,
5020223,"SEGURIDAD Y VIGILANCIA",,"Expense",,,"Yes",,50202,5020223,"SEGURIDAD Y VIGILANCIA",,,,,,,,
502022301,"Gastos de Seguridad ","Gastos de Seguridad ","Expense",,,"No",,5020223,502022301,"Gastos de Seguridad ",,,,,,,,
502022302,"Uniformes Personal de Seguridad","Uniformes Personal de Seguridad","Expense",,,"No",,5020223,502022302,"Uniformes Personal de Seguridad",,,,,,,,
5020224,"GASTOS VARIOS",,"Expense",,,"Yes",,50202,5020224,"GASTOS VARIOS",,,,,,,,
502022401,"Gastos de Registro Sanitario","Gasto de Registro Sanitario","Expense",,,"No",,5020224,502022401,"Gastos de Registro Sanitario",,,,,,,,
502022402,"Gastos Varios","Gastos Varios","Expense",,,"No",,5020224,502022402,"Gastos Varios",,,,,,,,
502022403,"Gastos de Autoconsumo","Gastos de Autoconsumo","Expense",,,"No",,5020224,502022403,"Gastos de Autoconsumo",,,,,,,,
502022404,"Perdidas por Robos y Hurtos","Gastos por robos y hurtos","Expense",,,"No",,5020224,502022404,"Perdidas por Robos y Hurtos",,,,,,,,
5020225,"GASTOS NO DEDUCIBLES",,"Expense",,,"Yes",,50202,5020225,"GASTOS NO DEDUCIBLES",,,,,,,,
502022501,"Donaciones GND","Donaciones GND","Expense",,,"No",,5020225,502022501,"Donaciones GND",,,,,,,,
502022502,"Sueldo GND","Sueldo GND","Expense",,,"No",,5020225,502022502,"Sueldo GND",,,,,,,,
502022503,"IRACIS sobre dividendos Pagados GND","IRACIS sobre dividendos Pagados","Expense",,,"No",,5020225,502022503,"IRACIS sobre dividendos Pagados GND",,,,,,,,
502022504,"MO1 Diferencia de Caja GND - Cuenta Transitoria","Diferencias de caja","Expense",,"Yes","No","CB_DIFFERENCES_ACCT",5020225,502022504,"MO1 Diferencia de Caja GND - Cuenta Transitoria",,,,,,,,
502022505,"Gastos de Condominio GND","Gastos varios pagados por Condominio","Expense",,,"No",,5020225,502022505,"Gastos de Condominio GND",,,,,,,,
